wave flux err    
14327.4 38.2685 36.1028
14328.0 41.414 32.671
14328.6 10.7572 28.6111
14329.2 40.7498 26.1158
14329.8 46.8898 26.9189
14330.4 28.407 27.2584
14331.0 25.7349 27.747
14331.6 33.7596 29.98
14332.2 7.191 36.5948
14332.8 3.28962 46.1329
14333.4 53.5535 49.1863
14334.0 47.7622 43.7956
14334.6 20.2254 37.9974
14335.2 11.898 37.8029
14335.8 0.5966 48.1779
14336.4 2.62848 73.2629
14337.0 72.0841 100.802
14337.6 74.2598 134.014
14338.2 9.55696 151.548
14338.8 39.1497 185.819
14339.4 188.892 241.017
14340.0 54.1593 271.893
14340.6 42.5107 210.687
14341.2 130.919 112.117
14341.8 55.347 65.2024
14342.4 32.3949 45.9384
14343.0 54.5386 37.7149
14343.6 63.0288 34.4846
14344.2 54.8786 34.0948
14344.8 18.7766 34.9331
14345.4 16.0931 32.7821
14346.0 6.71654 32.4387
14346.6 44.3516 35.8172
14347.2 43.0294 41.858
14347.8 66.9368 54.8592
14348.4 91.8965 71.7671
14349.0 1.79276 65.2032
14349.6 13.4132 45.5758
14350.2 -14.3969 44.6136
14350.8 11.3022 67.8322
14351.4 28.9058 107.032
14352.0 35.786 138.643
14352.6 208.097 136.31
14353.2 31.6032 123.666
14353.8 -163.689 111.462
14354.4 10.6266 84.5714
14355.0 40.3065 52.8976
14355.6 20.9525 45.2485
14356.2 28.7625 60.4697
14356.8 13.688 87.0193
14357.4 13.6508 96.9797
14358.0 58.5053 72.0608
14358.6 23.9091 52.3758
14359.2 65.7583 44.1755
14359.8 14.7978 40.6977
14360.4 2.92017 38.8499
14361.0 1.53952 37.0926
14361.6 21.5325 33.8674
14362.2 -12.8116 34.9988
14362.8 38.6404 41.6366
14363.4 67.7066 46.8994
14364.0 5.57566 51.969
14364.6 6.38475 51.1831
14365.2 49.8755 44.7999
14365.8 59.3344 43.139
14366.4 48.206 46.4992
14367.0 50.4163 50.4319
14367.6 18.9752 67.5603
14368.2 10.1269 105.246
14368.8 102.799 133.276
14369.4 206.293 114.053
14370.0 54.3168 96.7726
14370.6 82.4357 98.8719
14371.2 38.8019 103.044
14371.8 3.53816 123.399
14372.4 37.4652 148.058
14373.0 168.709 200.09
14373.6 -123.952 321.069
14374.2 -373.892 460.33
14374.8 137.707 346.914
14375.4 232.365 179.352
14376.0 64.8533 95.302
14376.6 64.5511 61.4341
14377.2 57.1449 45.4409
14377.8 36.4061 36.1878
14378.4 6.39326 30.3185
14379.0 4.3641 26.6656
14379.6 32.2532 25.2557
14380.2 48.0887 26.2858
14380.8 34.2369 29.6955
14381.4 2.75636 35.1033
14382.0 23.6174 37.0979
14382.6 21.8902 32.0361
14383.2 -3.19695 27.4532
14383.8 14.6833 25.2607
14384.4 15.5994 24.6052
14385.0 11.3369 25.3661
14385.6 15.6739 26.4357
14386.2 22.921 27.9424
14386.8 43.8206 31.6425
14387.4 15.1329 35.273
14388.0 -14.9384 35.1232
14388.6 24.2742 34.1784
14389.2 74.1039 37.1883
14389.8 -2.15174 48.3031
14390.4 -44.8146 78.101
14391.0 2.95246 133.918
14391.6 -58.7048 167.408
14392.2 -31.1047 145.06
14392.8 106.627 92.3297
14393.4 50.2304 60.8846
14394.0 12.605 47.5734
14394.6 -6.47287 40.6624
14395.2 37.4604 37.8786
14395.8 13.7843 38.9791
14396.4 13.3312 41.5163
14397.0 -30.7245 48.4316
14397.6 -23.4213 50.8454
14398.2 -31.8119 48.0545
14398.8 28.4116 48.1059
14399.4 38.9095 51.2478
14400.0 47.933 53.3057
14400.6 57.3393 54.9852
14401.2 -5.18565 50.1004
14401.8 20.6774 37.977
14402.4 3.42929 30.2819
14403.0 32.2538 27.9546
14403.6 35.2785 28.2807
14404.2 38.8444 29.1975
14404.8 -26.3027 29.9109
14405.4 -15.7137 31.1581
14406.0 30.9892 31.377
14406.6 25.1856 29.5755
14407.2 17.7957 28.1984
14407.8 32.4777 28.7094
14408.4 39.1479 32.5653
14409.0 46.0876 42.1069
14409.6 29.7213 57.3926
14410.2 -52.8306 90.0759
14410.8 -77.7677 147.096
14411.4 -230.394 128.191
14412.0 36.0196 72.4569
14412.6 8.5088 45.4717
14413.2 8.52238 34.9834
14413.8 17.1984 30.7976
14414.4 24.3892 27.4931
14415.0 34.3558 24.8159
14415.6 39.4121 26.8523
14416.2 37.2063 27.326
14416.8 33.1262 29.232
14417.4 13.288 30.3486
14418.0 54.9835 34.9305
14418.6 45.8625 36.8245
14419.2 9.8489 33.5596
14419.8 -6.60092 31.1304
14420.4 45.7087 29.9419
14421.0 12.7944 29.4225
14421.6 5.15447 28.922
14422.2 27.3455 29.4943
14422.8 15.5062 33.0249
14423.4 63.268 38.2936
14424.0 20.586 55.3378
14424.6 -17.5275 98.6859
14425.2 173.693 171.977
14425.8 37.2196 161.565
14426.4 -72.5585 98.7888
14427.0 51.0783 57.3079
14427.6 12.7973 39.5263
14428.2 27.3551 27.7516
14428.8 17.7028 23.4751
14429.4 7.29917 21.5064
14430.0 14.336 20.7774
14430.6 20.5275 20.6749
14431.2 38.3705 21.9101
14431.8 25.3222 21.1158
14432.4 17.158 21.7207
14433.0 36.2489 22.9375
14433.6 32.3513 23.1661
14434.2 31.8746 22.3049
14434.8 49.3564 21.8122
14435.4 34.9728 23.9216
14436.0 1.9833 26.9838
14436.6 26.3318 31.6717
14437.2 44.1733 33.5859
14437.8 10.7891 31.3766
14438.4 22.0452 29.8082
14439.0 31.2299 34.6654
14439.6 0.933706 44.3193
14440.2 76.1435 46.3825
14440.8 52.8828 39.015
14441.4 69.5828 30.7725
14442.0 24.5308 25.2084
14442.6 10.662 22.1847
14443.2 7.76194 21.2203
14443.8 18.1398 21.3684
14444.4 -3.33697 21.8597
14445.0 20.7352 22.811
14445.6 22.4861 23.4603
14446.2 23.5832 24.8322
14446.8 21.4776 26.781
14447.4 33.1807 29.8956
14448.0 47.2203 43.9849
14448.6 82.0186 55.6589
14449.2 54.4781 62.4374
14449.8 -25.8893 64.1164
14450.4 8.70151 76.0712
14451.0 -18.4975 105.519
14451.6 -20.2091 233.421
14452.2 223.676 622.291
14452.8 25.6414 1370.25
14453.4 -980.447 1310.31
14454.0 -421.736 592.148
14454.6 -17.0459 230.626
14455.2 63.0017 107.277
14455.8 52.3041 60.1705
14456.4 31.4379 40.7577
14457.0 29.6727 35.0979
14457.6 24.609 35.5739
14458.2 9.12793 36.9915
14458.8 7.51658 32.6563
14459.4 47.1891 26.7391
14460.0 50.2671 24.0524
14460.6 65.4173 23.548
14461.2 30.8943 23.6997
14461.8 15.0436 22.9382
14462.4 25.5182 22.4274
14463.0 -1.8696 25.076
14463.6 -30.0427 36.4698
14464.2 48.504 53.5506
14464.8 27.0224 71.6057
14465.4 59.8376 75.7655
14466.0 -25.2349 66.3288
14466.6 -27.2776 60.9166
14467.2 18.9951 55.3064
14467.8 73.609 49.3062
14468.4 25.399 42.3681
14469.0 19.9106 35.8151
14469.6 -0.64507 32.5558
14470.2 15.8285 35.3889
14470.8 38.7957 34.4121
14471.4 38.4955 32.8826
14472.0 38.638 28.5949
14472.6 42.7862 22.3841
14473.2 22.854 19.5285
14473.8 6.16571 19.2843
14474.4 11.2875 19.1097
14475.0 20.6668 18.2371
14475.6 20.0694 18.3804
14476.2 31.0558 19.199
14476.8 45.8613 21.1556
14477.4 31.1437 25.2841
14478.0 43.267 30.1977
14478.6 30.9495 30.1122
14479.2 14.2695 25.3087
14479.8 8.72174 21.32
14480.4 23.4885 19.8479
14481.0 23.8985 20.2001
14481.6 43.1726 21.8907
14482.2 11.681 23.202
14482.8 23.5004 26.9738
14483.4 15.1458 28.8162
14484.0 25.0017 27.6708
14484.6 23.2761 25.6536
14485.2 48.7558 24.125
14485.8 20.5 22.5131
14486.4 25.8703 20.0624
14487.0 36.2427 19.9007
14487.6 44.7076 22.1143
14488.2 25.4147 19.9446
14488.8 44.7946 19.7277
14489.4 18.4148 19.6468
14490.0 19.3807 20.2906
14490.6 15.7514 22.1105
14491.2 37.3642 23.6376
14491.8 29.5589 23.6465
14492.4 36.6576 23.1276
14493.0 33.2325 24.3691
14493.6 29.4365 28.429
14494.2 33.2447 34.7965
14494.8 40.8719 35.3581
14495.4 -11.8214 29.9525
14496.0 26.9143 27.9239
14496.6 28.6289 31.9137
14497.2 -20.8963 45.3713
14497.8 67.5667 68.7484
14498.4 62.1599 89.9182
14499.0 10.0197 88.1972
14499.6 46.8041 68.8409
14500.2 30.5483 56.9451
14500.8 -5.1044 60.9053
14501.4 -81.2856 96.591
14502.0 -143.783 177.718
14502.6 -125.706 277.537
14503.2 -65.8737 185.235
14503.8 28.5006 104.939
14504.4 78.9405 73.9125
14505.0 72.484 63.2032
14505.6 40.4439 64.6344
14506.2 33.8053 74.5467
14506.8 102.918 92.6087
14507.4 16.9258 108.559
14508.0 2.58441 91.8643
14508.6 94.4685 59.6083
14509.2 25.2589 39.0492
14509.8 18.9774 28.5311
14510.4 21.8565 23.854
14511.0 25.8836 22.1863
14511.6 7.8572 22.592
14512.2 27.7849 28.0567
14512.8 93.4001 64.8797
14513.4 -157.949 135.642
14514.0 3.39325 188.559
14514.6 113.525 212.752
14515.2 -300.445 218.315
14515.8 -268.969 196.799
14516.4 -8.91501 134.091
14517.0 79.0173 71.4187
14517.6 37.4023 55.1942
14518.2 11.844 79.3309
14518.8 -132.56 78.7332
14519.4 17.3484 61.9585
14520.0 76.0044 55.2573
14520.6 29.2188 47.6389
14521.2 5.47479 40.2863
14521.8 -14.7757 31.3511
14522.4 38.902 29.2152
14523.0 31.286 24.3731
14523.6 -0.95822 21.6804
14524.2 -11.524 23.5541
14524.8 26.148 29.9095
14525.4 68.71 40.6575
14526.0 76.9988 45.2557
14526.6 1.29869 36.4613
14527.2 34.2388 28.7744
14527.8 40.9724 24.4593
14528.4 41.8591 21.6965
14529.0 13.3371 20.368
14529.6 24.5126 20.086
14530.2 53.7721 20.6438
14530.8 44.7041 21.5868
14531.4 18.7288 24.1194
14532.0 41.9445 25.3795
14532.6 48.7168 24.972
14533.2 41.6917 25.8956
14533.8 -13.195 27.0172
14534.4 66.6544 25.2345
14535.0 1.60205 26.5633
14535.6 -12.4739 25.834
14536.2 -0.118522 26.484
14536.8 31.1495 25.4044
14537.4 27.6675 21.1929
14538.0 39.895 20.3602
14538.6 25.2079 20.2126
14539.2 22.1971 21.871
14539.8 39.5519 25.2199
14540.4 28.8555 26.6799
14541.0 4.15351 31.9205
14541.6 10.0137 35.6564
14542.2 59.5979 34.4578
14542.8 15.6218 31.2488
14543.4 32.8021 32.7452
14544.0 7.90692 32.5997
14544.6 19.4837 25.6222
14545.2 -15.6682 27.0028
14545.8 33.5774 25.6633
14546.4 49.6337 22.7068
14547.0 35.3953 24.1212
14547.6 16.2461 28.8833
14548.2 -6.03559 39.8662
14548.8 53.4977 63.2374
14549.4 21.5916 83.7152
14550.0 62.8089 63.0719
14550.6 -68.8831 42.4187
14551.2 6.02938 31.7349
14551.8 61.5745 26.8301
14552.4 19.0746 24.8622
14553.0 2.44461 22.8399
14553.6 41.2924 20.7947
14554.2 31.8135 19.9388
14554.8 20.9915 20.1984
14555.4 8.03666 20.7409
14556.0 18.7286 20.9402
14556.6 39.7455 21.3833
14557.2 14.9622 25.1118
14557.8 -51.6254 48.4501
14558.4 8.29866 99.1389
14559.0 -31.9144 117.576
14559.6 -64.3297 115.489
14560.2 62.4236 114.315
14560.8 -28.9948 103.735
14561.4 -63.0244 65.9193
14562.0 33.6595 29.3185
14562.6 12.0296 19.3904
14563.2 25.749 18.7326
14563.8 42.1691 19.5207
14564.4 22.5537 21.602
14565.0 6.16021 23.9556
14565.6 10.5667 24.7455
14566.2 13.7091 22.9503
14566.8 17.6728 20.854
14567.4 9.92565 19.9035
14568.0 41.195 22.9553
14568.6 13.2104 28.7713
14569.2 57.3479 31.1464
14569.8 25.3346 29.8046
14570.4 41.4207 29.487
14571.0 24.5037 27.5714
14571.6 43.9725 24.407
14572.2 12.2291 27.8932
14572.8 13.7356 32.4049
14573.4 37.504 38.7192
14574.0 47.5047 37.0917
14574.6 36.1769 28.0448
14575.2 31.3223 23.218
14575.8 16.9122 20.8643
14576.4 43.1262 18.1356
14577.0 46.1388 17.8069
14577.6 51.2358 17.5376
14578.2 28.6908 17.2224
14578.8 13.8361 17.3022
14579.4 20.822 17.6424
14580.0 27.1103 18.4349
14580.6 30.6951 19.2776
14581.2 30.2868 19.4273
14581.8 47.3816 19.6469
14582.4 36.444 19.806
14583.0 1.21759 19.7665
14583.6 16.587 18.8265
14584.2 32.244 18.1034
14584.8 37.4281 17.9657
14585.4 19.9099 18.3853
14586.0 20.7947 18.9704
14586.6 25.0468 19.6026
14587.2 -3.36812 19.5766
14587.8 17.4803 19.0723
14588.4 27.8251 18.6795
14589.0 37.5467 19.0814
14589.6 23.276 19.5262
14590.2 15.4247 19.0028
14590.8 0.837173 18.4583
14591.4 30.2623 17.8831
14592.0 19.5726 17.8917
14592.6 3.91936 18.4705
14593.2 11.666 19.5085
14593.8 23.8431 21.1464
14594.4 17.3033 22.336
14595.0 27.2484 22.4873
14595.6 31.4713 21.7575
14596.2 31.6371 21.2927
14596.8 39.1208 22.1616
14597.4 8.61327 25.4483
14598.0 9.0282 37.8318
14598.6 83.6548 118
14599.2 -147.241 329.307
14599.8 -530.464 434.948
14600.4 14.6695 322.405
14601.0 -405.314 231.63
14601.6 -79.9389 169.949
14602.2 269.387 106.7
14602.8 -12.2551 52.2038
14603.4 12.0561 40.9751
14604.0 6.54668 44.9447
14604.6 -20.8165 47.5731
14605.2 33.4885 42.536
14605.8 57.7612 42.5143
14606.4 3.4365 39.5018
14607.0 -4.97713 41.0165
14607.6 28.9361 42.5773
14608.2 1.86008 43.0961
14608.8 57.5733 49.0407
14609.4 29.5669 45.4089
14610.0 29.5007 42.2845
14610.6 50.0861 37.8389
14611.2 -4.67547 32.4151
14611.8 43.4041 32.7017
14612.4 27.1438 34.4686
14613.0 60.4752 37.2286
14613.6 27.2224 37.3764
14614.2 28.9689 33.0236
14614.8 40.9398 26.5109
14615.4 33.4582 22.3047
14616.0 38.8021 20.4988
14616.6 28.8803 20.0737
14617.2 26.5713 19.4059
14617.8 40.4555 18.6079
14618.4 51.4187 18.002
14619.0 30.6005 17.7602
14619.6 26.8925 17.9966
14620.2 24.7758 19.1364
14620.8 33.2759 22.3936
14621.4 46.7188 26.6782
14622.0 44.0609 28.514
14622.6 42.7905 27.9205
14623.2 31.2223 26.1984
14623.8 -4.29265 24.3639
14624.4 23.4362 24.4779
14625.0 24.0784 29.2641
14625.6 21.972 36.392
14626.2 34.096 42.5874
14626.8 74.8009 50.1168
14627.4 -44.4424 62.9979
14628.0 -71.3649 79.6213
14628.6 31.2187 77.4485
14629.2 28.6971 54.5787
14629.8 -7.99333 39.8083
14630.4 27.6449 33.6141
14631.0 13.7507 31.3978
14631.6 59.3153 29.1576
14632.2 36.3717 28.86
14632.8 51.5277 27.9457
14633.4 48.5984 26.5252
14634.0 40.5474 25.3482
14634.6 23.8258 25.019
14635.2 38.5536 24.0854
14635.8 36.7406 22.3886
14636.4 41.9399 20.7377
14637.0 13.7455 18.7105
14637.6 17.1462 17.6806
14638.2 24.773 17.3261
14638.8 8.81995 17.5538
14639.4 21.0391 19.2549
14640.0 21.4129 22.0417
14640.6 13.1548 23.5646
14641.2 30.7399 23.8195
14641.8 35.2785 23.7005
14642.4 45.0379 22.053
14643.0 35.6101 19.7821
14643.6 32.5708 18.9317
14644.2 15.5665 19.2246
14644.8 33.0862 20.2767
14645.4 41.714 22.8055
14646.0 18.8708 26.3406
14646.6 8.42991 32.9923
14647.2 -30.5052 48.0166
14647.8 15.4658 84.968
14648.4 71.3107 139.753
14649.0 87.7413 117.514
14649.6 75.4579 64.5826
14650.2 29.6465 45.0633
14650.8 61.6571 34.6324
14651.4 31.0758 28.7678
14652.0 43.1866 26.9192
14652.6 36.9044 28.0907
14653.2 49.7864 28.6282
14653.8 36.9895 30.4108
14654.4 56.3254 35.1548
14655.0 44.8436 38.1535
14655.6 20.34 34.7102
14656.2 31.2543 38.268
14656.8 -4.54308 37.0296
14657.4 24.3319 30.1518
14658.0 32.8227 26.0433
14658.6 39.1497 32.038
14659.2 39.3783 73.2657
14659.8 -64.2083 132.268
14660.4 -69.7998 152.111
14661.0 -46.7465 144.649
14661.6 -127.438 132.282
14662.2 20.8276 110.532
14662.8 64.8292 61.3139
14663.4 11.8412 34.1667
14664.0 -7.71052 26.9278
14664.6 44.0426 25.7969
14665.2 56.8667 30.2362
14665.8 -25.485 49.4836
14666.4 48.7548 72.8182
14667.0 107.643 69.4063
14667.6 66.1732 42.4714
14668.2 27.4543 27.1279
14668.8 42.2394 22.3684
14669.4 35.4399 20.9713
14670.0 31.6962 20.8157
14670.6 12.9073 21.6485
14671.2 21.8702 21.9704
14671.8 36.8548 22.063
14672.4 14.1658 23.1479
14673.0 10.2305 27.8214
14673.6 20.3124 37.8764
14674.2 9.53633 46.7704
14674.8 39.8754 39.6282
14675.4 16.058 29.3934
14676.0 27.3908 25.5788
14676.6 0.235292 26.1597
14677.2 11.9336 26.2814
14677.8 19.1725 26.6435
14678.4 7.19273 27.0272
14679.0 31.4702 25.1605
14679.6 53.9987 21.7843
14680.2 -12.6025 24.1267
14680.8 28.8832 27.0303
14681.4 45.1449 28.9219
14682.0 28.6973 24.9317
14682.6 26.4632 20.361
14683.2 44.9589 20.05
14683.8 66.7978 22.6806
14684.4 37.4106 23.6082
14685.0 14.9604 24.5658
14685.6 61.9438 21.4873
14686.2 32.8502 22.8816
14686.8 48.2772 25.0315
14687.4 21.7809 27.9244
14688.0 36.3781 28.8664
14688.6 41.2428 27.5804
14689.2 32.5593 25.6055
14689.8 30.1298 25.8219
14690.4 29.0829 29.6041
14691.0 16.4358 40.1504
14691.6 108.324 76.2442
14692.2 82.4987 257.1
14692.8 -340.395 371.173
14693.4 224.667 300.726
14694.0 23.0371 210.145
14694.6 231.303 158.069
14695.2 108.962 123.22
14695.8 -68.3344 91.6935
14696.4 -10.9467 53.3827
14697.0 63.2267 39.0471
14697.6 83.2979 39.4653
14698.2 -5.16916 41.6772
14698.8 33.6036 44.6083
14699.4 7.89325 43.2926
14700.0 -14.6282 36.8381
14700.6 30.5575 35.7728
14701.2 40.1032 42.1681
14701.8 37.1872 54.3833
14702.4 3.8001 78.1507
14703.0 22.9386 117.322
14703.6 151.467 121.055
14704.2 33.5167 81.4771
14704.8 43.7409 56.2314
14705.4 28.4637 48.7902
14706.0 -12.7295 53.2246
14706.6 43.3001 63.3501
14707.2 53.5635 61.3581
14707.8 6.7661 54.533
14708.4 72.1105 49.4449
14709.0 23.2875 43.2891
14709.6 24.1036 36.1505
14710.2 42.7052 30.0707
14710.8 30.609 24.3306
14711.4 37.0627 22.5257
14712.0 68.1936 26.0532
14712.6 22.5698 32.2647
14713.2 33.8269 42.774
14713.8 25.3098 39.8116
14714.4 6.91535 32.443
14715.0 -0.557186 24.6198
14715.6 -8.44634 21.4912
14716.2 9.60246 21.2674
14716.8 9.45443 22.4102
14717.4 27.83 25.8152
14718.0 33.6791 35.0275
14718.6 60.7299 54.8651
14719.2 6.94813 92.646
14719.8 44.9199 105.23
14720.4 15.0012 72.9687
14721.0 0.646975 56.0912
14721.6 -35.9461 50.9418
14722.2 31.1834 44.7669
14722.8 40.725 33.5812
14723.4 29.2671 25.9268
14724.0 38.9336 21.5903
14724.6 19.8046 20.2912
14725.2 28.0721 19.8765
14725.8 22.1607 20.3075
14726.4 22.1012 21.4417
14727.0 30.2633 24.5329
14727.6 5.92848 30.5396
14728.2 17.7508 33.9197
14728.8 39.3074 30.7199
14729.4 50.414 25.2082
14730.0 28.8042 22.4331
14730.6 20.2438 21.6073
14731.2 41.636 22.6582
14731.8 12.1275 25.4095
14732.4 0.761308 31.2391
14733.0 26.3883 42.2615
14733.6 -67.1907 62.197
14734.2 -50.1475 87.1841
14734.8 49.3503 90.4357
14735.4 5.67901 82.3712
14736.0 42.6551 75.0897
14736.6 50.8554 67.6286
14737.2 59.8279 54.1896
14737.8 20.8842 37.5573
14738.4 27.2222 28.6419
14739.0 -1.97283 27.1926
14739.6 24.4293 25.2051
14740.2 -8.72906 26.6832
14740.8 30.1536 25.5703
14741.4 11.1339 21.9491
14742.0 16.463 19.9511
14742.6 39.5742 21.0326
14743.2 20.3398 21.5676
14743.8 22.0819 20.6974
14744.4 28.7336 19.2831
14745.0 8.19142 18.4384
14745.6 42.3885 17.9189
14746.2 37.599 17.8628
14746.8 40.9344 17.893
14747.4 13.5387 18.0336
14748.0 46.8357 18.092
14748.6 40.0977 18.5684
14749.2 31.8552 21.2244
14749.8 8.76608 35.3514
14750.4 6.53146 50.3405
14751.0 28.2107 59.4091
14751.6 84.8472 60.8624
14752.2 48.7946 57.4823
14752.8 0.741476 53.4863
14753.4 34.3265 44.5992
14754.0 58.1405 51.6496
14754.6 -0.880978 58.2223
14755.2 33.6651 57.1511
14755.8 25.0713 49.0343
14756.4 -17.8695 38.5436
14757.0 34.3205 31.7495
14757.6 18.0416 27.2829
14758.2 22.3897 24.1928
14758.8 23.7844 21.8054
14759.4 54.8779 20.816
14760.0 45.44 20.6929
14760.6 22.8524 20.0499
14761.2 43.5351 20.3337
14761.8 52.7991 21.4128
14762.4 43.1422 23.7094
14763.0 51.6203 27.4631
14763.6 68.5867 30.7675
14764.2 59.5317 32.3182
14764.8 24.5572 32.7337
14765.4 66.3872 35.4297
14766.0 0.665326 50.9152
14766.6 -149.424 112.652
14767.2 -9.38969 143.151
14767.8 18.4732 110.595
14768.4 -1.96532 85.0289
14769.0 66.7006 70.8652
14769.6 -4.20643 51.3802
14770.2 37.0515 28.609
14770.8 20.6351 22.5828
14771.4 9.37534 22.8328
14772.0 24.9949 23.4498
14772.6 27.2559 25.8932
14773.2 33.4862 32.5117
14773.8 10.9355 47.567
14774.4 -64.6084 67.9163
14775.0 28.6393 64.3078
14775.6 82.275 48.17
14776.2 61.8953 42.013
14776.8 -17.5457 44.5723
14777.4 10.2608 67.3223
14778.0 -36.9452 115.401
14778.6 -82.1362 121.944
14779.2 42.3105 108.789
14779.8 8.19211 100.448
14780.4 95.6131 93.1778
14781.0 130.252 68.9876
14781.6 44.1159 34.8063
14782.2 45.1051 21.8216
14782.8 22.2904 20.6409
14783.4 -10.7129 21.0406
14784.0 29.8244 22.1099
14784.6 51.7541 24.3169
14785.2 49.6317 27.6452
14785.8 49.359 31.1864
14786.4 40.7302 33.1877
14787.0 48.7548 32.7349
14787.6 43.922 32.9653
14788.2 31.4006 33.3614
14788.8 61.0637 35.2526
14789.4 69.0149 37.0596
14790.0 25.5536 40.1917
14790.6 2.36439 44.6297
14791.2 -3.13332 47.9471
14791.8 33.0528 39.9565
14792.4 19.5196 31.3025
14793.0 53.6116 33.7171
14793.6 50.4132 64.4279
14794.2 31.463 78.0486
14794.8 116.322 90.5379
14795.4 56.3602 101.442
14796.0 101.187 108.819
14796.6 -2.70532 105.453
14797.2 20.9329 100.724
14797.8 -52.1837 74.8543
14798.4 12.1965 50.9384
14799.0 28.5583 57.8395
14799.6 62.6629 87.1745
14800.2 -20.3839 145.171
14800.8 41.7251 132.855
14801.4 91.8629 112.756
14802.0 90.0123 114.355
14802.6 -7.77345 122.868
14803.2 89.2909 78.7136
14803.8 -48.7699 36.3659
14804.4 0.350866 26.2688
14805.0 17.4264 24.6015
14805.6 29.9883 24.789
14806.2 21.2644 24.5139
14806.8 20.7171 24.1214
14807.4 10.2125 24.1071
14808.0 16.9737 23.6217
14808.6 18.3251 22.3247
14809.2 16.5359 21.783
14809.8 12.4808 21.7328
14810.4 45.2613 22.3478
14811.0 21.7489 23.5203
14811.6 -13.6531 27.1674
14812.2 -12.238 35.2466
14812.8 35.5861 49.4707
14813.4 24.8735 56.7403
14814.0 20.7696 44.2863
14814.6 12.9516 33.1762
14815.2 31.019 27.8302
14815.8 32.8079 26.3885
14816.4 -6.17069 28.9183
14817.0 2.23456 35.4234
14817.6 18.18 42.1493
14818.2 46.0794 37.9988
14818.8 22.0849 29.9481
14819.4 18.5887 26.965
14820.0 1.79529 28.9885
14820.6 -0.939218 30.5821
14821.2 27.3254 29.2374
14821.8 35.4179 27.7146
14822.4 40.1861 24.6386
14823.0 19.3005 22.6619
14823.6 22.189 22.3382
14824.2 33.0253 25.6997
14824.8 35.3479 27.4731
14825.4 38.6782 28.9281
14826.0 27.0853 32.4889
14826.6 10.8714 44.794
14827.2 6.38182 105.558
14827.8 -53.4285 155.179
14828.4 49.216 155.499
14829.0 -130.631 152.924
14829.6 55.2093 155.662
14830.2 -4.89627 129.141
14830.8 53.7828 61.4943
14831.4 49.4207 29.4057
14832.0 26.1463 24.1755
14832.6 31.5406 22.543
14833.2 32.3108 21.8901
14833.8 18.5559 21.4965
14834.4 1.65252 21.6532
14835.0 14.2234 21.8915
14835.6 18.355 22.0879
14836.2 44.6411 22.712
14836.8 24.9755 23.8563
14837.4 15.0385 24.8592
14838.0 17.6676 26.3043
14838.6 30.0586 29.7468
14839.2 27.5685 36.7196
14839.8 48.5874 45.8252
14840.4 19.4219 48.2945
14841.0 27.745 42.0026
14841.6 48.6711 34.5293
14842.2 43.6178 29.8913
14842.8 66.0417 28.8633
14843.4 13.3578 27.3369
14844.0 24.067 25.2162
14844.6 25.2037 23.7745
14845.2 41.614 22.9973
14845.8 45.1641 22.7719
14846.4 16.2218 22.8064
14847.0 26.74 23.7373
14847.6 -1.42018 26.2527
14848.2 23.1213 29.1699
14848.8 20.9406 29.0901
14849.4 45.9776 26.3071
14850.0 56.5237 25.0847
14850.6 37.9879 26.6096
14851.2 14.3381 29.541
14851.8 56.2693 30.1583
14852.4 58.9713 27.1728
14853.0 3.92131 24.408
14853.6 33.8348 24.6446
14854.2 25.7041 25.3881
14854.8 20.3468 27.3069
14855.4 27.7469 29.482
14856.0 6.45668 31.9124
14856.6 2.83975 33.5505
14857.2 15.9113 34.1955
14857.8 35.794 31.2409
14858.4 21.961 49.1838
14859.0 70.7431 87.5994
14859.6 -2.17104 101.18
14860.2 81.8009 115.538
14860.8 29.0865 133.209
14861.4 116.571 127.906
14862.0 -23.4992 72.5207
14862.6 -18.4093 48.5953
14863.2 82.4002 49.2469
14863.8 22.6808 41.9732
14864.4 52.6838 34.5431
14865.0 48.6136 31.0126
14865.6 21.0982 29.8066
14866.2 27.3884 30.8457
14866.8 38.7718 32.8804
14867.4 29.3893 33.9507
14868.0 13.3195 32.5177
14868.6 30.9453 29.4162
14869.2 44.2083 26.7219
14869.8 66.9151 26.1116
14870.4 37.3399 27.7998
14871.0 25.4563 29.604
14871.6 40.7335 28.4797
14872.2 19.5344 22.3783
14872.8 28.3598 20.8604
14873.4 26.4364 20.8831
14874.0 24.1642 22.1017
14874.6 18.5706 25.3513
14875.2 -7.2968 31.7154
14875.8 27.1134 35.9829
14876.4 36.1566 32.3342
14877.0 17.4381 26.8636
14877.6 54.788 24.8783
14878.2 58.7677 25.6059
14878.8 90.3623 29.2484
14879.4 10.8165 30.8981
14880.0 -9.04324 34.5558
14880.6 6.42277 40.5858
14881.2 27.3995 51.1752
14881.8 -64.6585 86.6017
14882.4 -114.711 131.869
14883.0 -80.2371 143.225
14883.6 -13.5777 143.472
14884.2 141.831 137.387
14884.8 45.0344 110.555
14885.4 72.2255 53.158
14886.0 36.7614 27.6562
14886.6 7.2915 23.43
14887.2 20.5626 21.8296
14887.8 35.3431 20.077
14888.4 17.4295 19.3904
14889.0 23.7334 19.592
14889.6 25.8776 20.1086
14890.2 38.1732 20.7706
14890.8 29.427 21.8046
14891.4 30.7586 24.4358
14892.0 25.2509 29.4653
14892.6 -8.83676 35.4762
14893.2 2.40761 34.6363
